STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/24/1998,0,0,0,79,93,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/25/1998,0,0,0,80,91,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/26/1998,0,0,0,78,90,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/27/1998,0,0,0,74,90,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/28/1998,0,0,0,80,95,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/29/1998,0,0,0,78,90,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/30/1998,0,0,0,80,92,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/1/1998,0,0,0,79,96,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/2/1998,0,0,0,75,93,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/3/1998,0,0,0,76,91,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/4/1998,0,0,0,79,93,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/5/1998,0,0,0,73,90,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/6/1998,0,0,0,69,94,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/7/1998,0,0,0,71,96,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/8/1998,0,0,0,73,97,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/9/1998,0,0,0,76,96,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/10/1998,0,0,0,76,96,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/11/1998,0,0,0,71,94,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/12/1998,0,0,0,75,99,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/13/1998,0,0,0,77,100,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/14/1998,0,0,0,72,93,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/15/1998,0,0,0,76,85,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/16/1998,0,0,0,70,86,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/17/1998,0,0,0,61,83,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/18/1998,0,0,0,68,92,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/19/1998,0,0,0,73,94,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/20/1998,0,0,0,71,91,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/21/1998,0,0,0,68,89,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/22/1998,0,0,0,68,91,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/23/1998,0,0,0,77,95,58
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/24/1998,0,0,0,71,89,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/25/1998,0.03,0,0,72,84,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/26/1998,0,0,0,68,84,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/27/1998,0,0,0,66,83,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/28/1998,0,0,0,64,83,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/29/1998,0,0,0,68,84,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/30/1998,0,0,0,71,80,61
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/31/1998,0,0,0,69,86,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/1/1998,0,0,0,62,81,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/2/1998,0,0,0,67,85,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/3/1998,0,0,0,64,88,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/4/1998,0,0,0,65,87,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/5/1998,0,0,0,61,82,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/6/1998,0,0,0,69,82,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/7/1998,0,0,0,63,77,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/8/1998,0,0,0,65,79,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/9/1998,0,0,0,58,76,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/10/1998,0,0,0,52,72,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/11/1998,0,0,0,57,68,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/12/1998,0,0,0,63,77,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/13/1998,0,0,0,64,83,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/14/1998,0,0,0,61,84,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/15/1998,0,0,0,61,83,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/16/1998,0,0,0,60,83,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/17/1998,0,0,0,59,79,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/18/1998,0,0,0,65,83,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/19/1998,0,0,0,62,81,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/20/1998,0,0,0,60,82,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/21/1998,0,0,0,57,79,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/22/1998,0,0,0,58,80,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/23/1998,0,0,0,58,80,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/24/1998,0,0,0,61,82,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/25/1998,0,0,0,63,84,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/26/1998,0,0,0,64,84,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/27/1998,0,0,0,57,71,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/28/1998,0.03,0,0,62,75,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/29/1998,0,0,0,56,72,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/30/1998,0,0,0,55,72,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/1/1998,0,0,0,56,75,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/2/1998,0,0,0,67,81,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/3/1998,0,0,0,56,72,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/4/1998,0,0,0,55,72,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/5/1998,0,0,0,54,67,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/6/1998,0.07,0,0,50,64,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/7/1998,0,0,0,46,63,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/8/1998,0,0,0,46,67,25
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/9/1998,0,0,0,48,67,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/10/1998,0,0,0,53,72,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/11/1998,0,0,0,49,71,26
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/12/1998,0,0,0,51,74,27
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/13/1998,0,0,0,53,78,27
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/14/1998,0,0,0,52,74,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/15/1998,0,0,0,63,78,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/16/1998,0,0,0,77,87,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/17/1998,0,0,0,69,88,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/18/1998,0,0,0,53,67,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/19/1998,0,0,0,57,71,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/20/1998,0,0,0,53,69,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/21/1998,0,0,0,48,58,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/22/1998,0,0,0,43,61,24
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/23/1998,0,0,0,41,63,18
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/24/1998,0,0,0,45,65,25
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/25/1998,0,0,0,48,71,24
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/26/1998,0,0,0,49,71,27
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/27/1998,0,0,0,55,76,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/28/1998,0,0,0,54,77,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/29/1998,0,0,0,55,77,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/30/1998,0,0,0,57,80,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/31/1998,0,0,0,56,74,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/1/1999,0,0,0,60,82,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/2/1999,0,0,0,57,84,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/3/1999,0,0,0,57,78,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/4/1999,0,0,0,52,75,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/5/1999,0,0,0,52,76,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/6/1999,0,0,0,54,75,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/7/1999,0,0,0,54,71,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/8/1999,0,0,0,55,76,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/9/1999,0,0,0,58,78,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/10/1999,0,0,0,57,78,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/11/1999,0,0,0,59,78,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/12/1999,0,0,0,54,77,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/13/1999,0,0,0,55,78,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/14/1999,0,0,0,62,84,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/15/1999,0,0,0,54,78,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/16/1999,0,0,0,55,72,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/17/1999,0,0,0,59,78,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/18/1999,0,0,0,56,73,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/19/1999,0,0,0,58,75,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/20/1999,0,0,0,65,81,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/21/1999,0,0,0,67,78,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/22/1999,0,0,0,56,74,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/23/1999,0,0,0,52,73,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/24/1999,0,0,0,60,76,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/25/1999,0.02,0,0,57,68,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/26/1999,0.01,0,0,50,65,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/27/1999,0,0,0,49,68,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/28/1999,0,0,0,57,73,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/29/1999,0,0,0,55,76,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/30/1999,0,0,0,53,72,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/31/1999,0,0,0,52,74,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/1/1999,0,0,0,60,75,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/2/1999,0,0,0,57,78,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/3/1999,0,0,0,53,76,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/4/1999,0.25,0,0,52,60,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/5/1999,0,0,0,49,60,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/6/1999,0,0,0,51,65,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/7/1999,0,0,0,54,70,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/8/1999,0,0,0,57,76,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/9/1999,0,0,0,57,73,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/10/1999,0,0,0,53,65,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/11/1999,0,0,0,48,65,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/12/1999,0,0,0,53,76,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/13/1999,0,0,0,55,81,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/14/1999,0,0,0,56,78,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/15/1999,0,0,0,69,82,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/16/1999,0,0,0,63,80,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/17/1999,0,0,0,65,82,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/18/1999,0,0,0,63,81,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/19/1999,0,0,0,67,84,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/20/1999,0,0,0,63,83,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/21/1999,0,0,0,62,81,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/22/1999,0,0,0,60,78,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/23/1999,0,0,0,59,82,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/24/1999,0,0,0,59,84,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/25/1999,0,0,0,63,83,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/26/1999,0,0,0,71,82,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/27/1999,0,0,0,64,85,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/28/1999,0,0,0,64,88,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/1/1999,0,0,0,65,89,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/2/1999,0,0,0,71,92,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/3/1999,0,0,0,68,91,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/4/1999,0,0,0,63,78,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/5/1999,0,0,0,64,80,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/6/1999,0,0,0,59,77,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/7/1999,0,0,0,62,72,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/8/1999,0,0,0,54,70,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/9/1999,0,0,0,61,77,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/10/1999,0,0,0,63,75,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/11/1999,0,0,0,56,70,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/12/1999,0,0,0,62,81,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/13/1999,0,0,0,58,83,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/14/1999,0,0,0,60,81,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/15/1999,0,0,0,54,74,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/16/1999,0,0,0,59,71,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/17/1999,0,0,0,57,75,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/18/1999,0,0,0,57,76,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/19/1999,0,0,0,61,82,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/20/1999,0,0,0,63,84,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/21/1999,0,0,0,67,81,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/22/1999,0,0,0,64,86,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/23/1999,0,0,0,69,78,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/24/1999,0,0,0,70,83,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/25/1999,0,0,0,59,74,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/26/1999,0,0,0,67,82,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/27/1999,0,0,0,60,80,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/28/1999,0,0,0,65,82,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/29/1999,0,0,0,65,88,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/30/1999,0,0,0,68,90,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/31/1999,0,0,0,64,75,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/1/1999,0,0,0,55,64,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/2/1999,0,0,0,55,74,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/3/1999,0,0,0,60,73,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/4/1999,0,0,0,58,75,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/5/1999,0,0,0,55,73,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/6/1999,0,0,0,57,76,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/7/1999,0.02,0,0,54,65,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/8/1999,0,0,0,55,76,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/9/1999,0,0,0,60,73,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/10/1999,0,0,0,54,76,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/11/1999,0,0,0,58,79,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/12/1999,0.13,0,0,63,73,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/13/1999,0,0,0,64,82,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/14/1999,0,0,0,72,98,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/15/1999,0,0,0,71,95,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/16/1999,0,0,0,70,95,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/17/1999,0,0,0,70,98,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/18/1999,0,0,0,73,101,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/19/1999,0,0,0,78,104,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/20/1999,0,0,0,76,103,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/21/1999,0,0,0,73,89,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/22/1999,0,0,0,73,85,61
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/23/1999,0.02,0,0,63,73,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/24/1999,0,0,0,63,79,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/25/1999,0,0,0,74,88,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/26/1999,0,0,0,72,89,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/27/1999,0,0,0,76,95,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/28/1999,0,0,0,60,74,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/29/1999,0,0,0,56,74,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",4/30/1999,0.03,0,0,59,67,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/1/1999,0,0,0,62,82,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/2/1999,0,0,0,71,88,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/3/1999,0,0,0,69,76,61
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/4/1999,0,0,0,73,85,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/5/1999,0,0,0,72,93,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/6/1999,0,0,0,75,98,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/7/1999,0,0,0,79,99,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/8/1999,0,0,0,74,97,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/9/1999,0,0,0,77,89,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/10/1999,0,0,0,77,90,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/11/1999,0,0,0,74,93,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/12/1999,0,0,0,74,96,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/13/1999,0,0,0,79,98,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/14/1999,0,0,0,78,92,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/15/1999,0,0,0,78,91,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/16/1999,0,0,0,79,96,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/17/1999,0,0,0,77,98,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/18/1999,0,0,0,77,100,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/19/1999,0,0,0,86,100,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/20/1999,0,0,0,81,96,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/21/1999,0,0,0,79,95,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/22/1999,0.01,0,0,76,88,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/23/1999,0,0,0,78,94,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/24/1999,0,0,0,80,98,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/25/1999,0,0,0,84,102,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/26/1999,0,0,0,78,103,53
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/27/1999,0,0,0,91,106,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/28/1999,0,0,0,94,107,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/29/1999,0,0,0,85,101,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/30/1999,0,0,0,82,101,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",5/31/1999,0,0,0,77,95,58
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/1/1999,0,0,0,76,95,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/2/1999,0,0,0,73,83,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/3/1999,0,0,0,68,84,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/4/1999,0,0,0,67,80,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/5/1999,0,0,0,73,89,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/6/1999,0,0,0,73,95,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/7/1999,0,0,0,76,99,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/8/1999,0,0,0,78,98,58
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/9/1999,0,0,0,83,98,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/10/1999,0,0,0,83,99,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/11/1999,0,0,0,85,99,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/12/1999,0,0,0,85,103,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/13/1999,0,0,0,89,110,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/14/1999,0,0,0,88,111,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/15/1999,0,0,0,85,105,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/16/1999,0,0,0,83,104,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/17/1999,0,0,0,83,103,62
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/18/1999,0,0,0,83,107,59
