"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-26","0.00","80","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-27","0.00","78","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-28","0.00","71",
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-29","0.00","79","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-30","0.00","81","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-03-31","0.00","90","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-01","0.00","94","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-02","0.00","98","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-03","0.00","100","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-04","0.00","93","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-05","0.00","85","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-06","0.00","86","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-07","0.00","98","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-08","0.00","101","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-09","0.00","97","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-10","0.00","97","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-11","0.00","97","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-12","0.00","101","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-13","0.00","107","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-14","0.00","105","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-15","0.00","101","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-16","0.00","94","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-17","0.00","85","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-18","0.00","80","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-19","0.00","82","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-20","0.00","78","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-21","0.00","79","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-22","0.00","84","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-23","0.00","92","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-24","0.00","99","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-25","0.00","89","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-26","0.00","82","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-27","0.00","81","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-28","0.00","82","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-29","0.00","88","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-04-30","0.00","99","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-01","0.00","105","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-02","0.00","102","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-03","0.00","97","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-04","0.00","93","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-05","0.00","87","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-06","0.00","88","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-07","0.00","93","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-08","0.00","100","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-09","0.00","97","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-10","0.00","84","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-11","0.00","86","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-12","0.00","89","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-13","0.00","98","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-14","0.00","99","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-15","0.00","99","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-16","0.00","93","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-17","0.00","98","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-18","0.00","101","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-19","0.00","93","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-20","0.00","91","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-21","0.00","95","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-22","0.00","100","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-23","0.00","102","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-24","0.00","102","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-25","0.00","99","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-26","0.00","96","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-27","0.00","97","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-28","0.00","99","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-29","0.00","97","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-30","0.00","98","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-05-31","0.00","91","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-01","0.00","91","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-02","0.00","93","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-03","0.00","87","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-04","0.00","98","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-05","0.00","107","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-06","0.00","108","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-07","0.00","114","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-08","0.00","112","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-09","0.00","113","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-10","0.00","109","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-11","0.00","103","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-12","0.00","107","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-13","0.00","109","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-14","0.00","107","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-15","0.00","109","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-16","0.00","109","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-17","0.00","111","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-18","0.00","114","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-19","0.00","107","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-20","0.00","105","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-21","0.00","102","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-22","0.00","105","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-23","0.00","111","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-24","0.00","96","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-25","0.00","103","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-28","0.00","113",
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-29","0.00","110","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-06-30","0.00","115","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-01","0.00","117","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-02","0.00","119","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-03","0.00","115","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-04","0.00","106","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-05","0.00","107","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-06","0.00","106","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-07","0.00","113","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-08","0.00","118","86"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-09","0.00","105","88"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-10","0.00","108","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-11","0.00","113","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-12","0.00","120","88"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-13","0.00","110","86"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-14","0.00","107","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-15","0.00","97","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-16","0.00","105","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-17","0.00","100","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-18","0.00","99","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-19","0.00","101","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-20","0.00","105","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-21","0.00","110","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-22","0.00","109","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-23","0.00","104","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-24","0.00","103","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-25","0.00","103","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-26","0.00","109","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-27","0.00","114","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-28","0.00","105","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-29","0.00","107","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-30","0.00","105","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-07-31","0.00","103","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-01","0.00","103","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-02","0.00","103","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-03","0.00","106","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-04","0.00","112","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-05","0.00","109","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-06","0.00","107","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-07","0.00","107","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-08","0.00","104","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-09","0.00","106","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-10","0.00","104","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-11","0.00","103","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-12","0.00","103","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-13","0.00","107","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-14","0.00","109","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-15","0.00","106","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-16","0.00","105","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-17","0.00","105","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-18","0.00","107","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-19","0.00","104","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-20","0.00","102","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-21","0.00","105","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-22","0.00","111","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-23","0.00","116","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-24","0.00","120","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-25","0.00","110","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-26","0.00","103","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-27","0.00","107","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-28","0.00","111","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-29","0.00","114","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-30","0.00","112","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-08-31","0.00","103","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-01","0.00","102","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-02","0.00","106","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-03","0.00","96","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-04","0.00","90","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-05","0.01","90","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-06","0.00","89","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-07","0.00","91","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-08","0.00","94","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-09","0.00","94","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-10","0.00","90","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-11","0.00","88","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-12","0.00","93","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-13","0.00","99","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-14","0.00","103","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-15","0.00","103","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-16","0.00","101","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-17","0.00","98","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-18","0.11","84","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-19","0.00","86","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-20","0.00","95","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-21","0.00","96","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-22","0.00","98","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-23","0.00","97","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-24","0.00","101","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-25","0.00","103","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-26","0.08","100","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-27","0.00","91","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-28","0.00","93","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-29","0.00","88","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-09-30","0.00","90","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-01","0.00","97","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-02","0.00","98","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-03","0.00","100","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-04","0.00","95","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-05","0.00","103","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-06","0.00","98","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-07","0.00","88","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-08","0.00","83","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-09","0.00","83","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-10","0.01","83","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-11","0.00","78","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-12","0.00","82","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-13","0.00","88","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-14","0.00","87","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-15","0.00","91","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-16","0.00","89","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-17","0.00","83","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-18","0.00","85","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-19","0.00","88","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-20","0.00","91","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-21","0.00","85","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-22","0.00","84","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-23","0.00","87","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-24","0.00","90","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-25","0.00","89","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-26","0.00","93","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-27","0.00","90","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-28","0.00","91","58"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-29","0.00","93","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-30","0.00","90","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-10-31","0.00","88","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-01","0.00","90","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-02","0.00","88","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-03","0.00","86","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-04","0.00","87","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-05","0.00","87","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-06","0.00","92","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-07","0.00","85","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-08","0.00","81","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-09","0.00","78","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-10","0.00","75","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-11","0.05","68","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-12","0.12","59","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-13","0.00","64","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-14","0.00","70","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-15","0.00","71","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-16","0.00","74","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-17","0.00","77","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-18","0.00","73","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-19","0.00","65","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-20","0.00","68","31"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-21","0.00","72","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-22","0.00","72","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-23","0.00","72","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-24","0.00","68","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","1985-11-25","1.34","61","51"
